quantity,totalweight,ordercompletehour,profit,price,rating,customer_isbigaccount,order_submissiondate,order_completiondate,companyname_Kinross Gold Corporation,companyname_Kirkland Lake Gold Ltd.,companyname_Others,companyname_Taseko Mines Limited,companyname_Teck Resources Limited,companyname_Yamana Gold Inc.,servicetype_COVERED THIN,servicetype_FLUID INCLUSIONS,servicetype_Standard,materialtype_Brass,materialtype_Glass,materialtype_Granite,materialtype_Plastic,materialtype_Plexiglass,materialtype_Rubber,materialtype_Steel,materialtype_Stone,materialtype_Vinyl,materialtype_Wood
686.2201288956142,144.3567331662027,87,470.2248236232423,240.960336574284,27,0,20,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985.649120294696,940.1103020338464,87,1378.238198185979,610.55966054214,63,1,21,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
905.9626758165439,327.568489973435,87,755.0062083349095,329.9992975876775,13,1,18,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646.8674629616423,782.0416969218014,87,917.5033286115009,387.293481083182,75,1,22,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
444.1518072865739,100.0663294897955,87,186.2936503159197,134.5239888928287,10,0,23,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
988.3950914379943,328.8160802616397,87,863.0425008847903,394.125772282503,92,0,18,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1204.593158996707,774.1905459847479,88,1137.22974112511,536.190635294997,13,0,18,22,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
918.7964765162585,579.1024638075901,88,982.43318837275,536.8892151114304,86,0,23,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
358.711903742099,203.4569346734034,88,595.707390963062,227.9715674100448,15,1,17,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
483.7031635711562,454.2667712535477,88,530.8990502845954,257.8836183806922,69,1,20,21,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1276.481142735889,437.9944195760883,93,955.3287187923642,552.3338544721171,14,0,17,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
602.6254815675418,611.3460197628549,93,818.444824137798,350.0417329483292,90,1,20,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1320.651663006745,701.179365214196,97,1129.920304577594,573.7495994720892,32,1,22,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702.4288002795269,856.747218171025,97,1002.788162633608,529.8592302854884,86,1,20,20,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
614.1362094576397,547.5082572796354,98,655.9371377662866,275.0655169658744,15,0,19,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296.1946516307298,452.8195455746531,98,619.2817449548631,266.9576118101454,88,0,21,17,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
872.6295839941484,229.5788806858435,99,526.829431567398,301.4530158495518,39,1,17,21,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1342.651712837855,824.3406684907501,99,1390.144963421932,623.5975959717946,97,0,19,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
850.2899018400321,742.033364873104,101,1149.807898978921,552.0774704972528,24,1,21,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
774.6202797703813,467.8096577092168,101,780.059816983269,343.3162403775965,68,1,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
559.6477606121832,566.5890789484024,103,790.7137018193534,267.8579565105906,17,0,17,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
555.8563543864659,698.6645599706999,103,850.4697975692941,529.2224909885362,85,1,18,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
606.9047895117006,248.325030862784,103,646.8236903681957,272.8459476457853,23,1,22,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1163.660295420374,124.4780149671282,103,767.6760689739598,405.6979801878339,69,1,17,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125.866312701248,385.7533292680169,113,748.8698154326603,470.6879707900302,8,1,18,19,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1264.682430144367,636.0265176725468,113,989.0385267249799,514.7469334684985,91,0,22,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561.9721809494911,537.9454821533128,120,663.0987419046306,347.0781745693014,16,0,23,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1185.969082757853,723.2991641768143,120,1141.333962795058,543.9361179060489,79,0,19,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
525.0352897399271,837.7208250170817,126,965.2048515436128,465.4638954609481,28,0,20,20,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
965.9176970189815,539.5982200572483,126,863.292167923505,476.6130853464466,74,1,18,17,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
757.7590494017758,220.8403213460423,137,647.3367858437426,336.5879103590188,18,0,19,17,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1381.211627325649,865.5651998190692,137,1289.670469849401,671.8958820045667,83,1,22,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1006.181940984961,617.4912945467029,15,942.9291394810415,483.3431133188242,39,0,17,18,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1321.327076613141,765.9437327045837,15,1274.082658078691,618.0023944392713,81,0,20,19,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1146.592849115449,734.1981882474624,16,1220.50702586808,532.8883158035665,6,1,19,19,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1054.241218270394,971.3905941981176,16,1441.761870826777,690.0148337241951,77,0,20,17,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
385.1870904786415,365.7765901022325,17,446.5249912903052,219.6253320772232,40,1,20,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
525.0245128341049,734.7760955013358,17,935.6917458393938,444.8625849902866,76,1,18,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
376.2823289604159,429.1086998133264,18,572.7569025108811,258.9068567085892,6,0,18,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
277.9668923768505,455.8696488267776,18,516.619555414204,248.4828087792766,94,1,17,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
719.25423796716,307.5351729928493,19,556.4061749979054,220.0454623024773,3,1,18,22,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1262.237799934803,409.6091580857685,19,927.6735534555283,438.755623375042,72,1,18,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1433.814326632153,953.4670764924368,19,1473.480686332554,766.1508195220405,14,1,22,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
359.6014376258875,363.3137622528408,19,494.3376544040797,218.8829698643942,99,1,17,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
760.6670079150533,321.391545360928,20,728.4823458502933,350.0412654285809,15,1,21,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1035.995854142061,624.8241806264398,20,1195.333419366766,510.0126938716282,77,1,22,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
943.7144995941335,332.2323610675792,20,513.7085336938933,340.0588146138357,13,1,19,21,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1302.441831810956,526.0471530348655,20,1076.13227746799,576.3855020808899,79,0,20,18,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
579.4520754286359,850.7586309006133,21,885.9374301898416,371.822883562195,35,0,23,18,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
807.8560254547101,307.360282876458,21,672.518466676664,331.9419572432203,66,0,22,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1140.620244978939,484.022270965528,23,873.2601037487456,515.125117757468,29,0,21,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
412.0465503773459,649.4407615180287,23,646.1140836257466,309.5003192444461,98,1,21,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
682.28585927723,591.066032116137,24,909.946428638668,371.8300495842258,35,0,22,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
980.0681820283417,977.2509136737135,24,1448.884650049667,607.0303588003025,73,1,19,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
668.0474586706432,712.3332289556755,25,939.2874312000495,466.3683565052348,5,1,18,21,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
933.3760444549814,765.9516178435958,25,1116.153236376325,426.1768669852308,73,0,17,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1372.191905606301,970.26035317006,28,1435.37031993824,731.1589882608313,14,0,17,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1052.611586623043,472.9942227056689,28,844.1495531661521,439.1859391076965,82,0,20,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
450.5506296388268,419.8418335549461,28,684.4010237507656,308.5987498306054,32,0,20,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
850.7998032150263,139.4761867897443,28,502.9626962278227,296.1178782614641,61,0,23,17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
236.360238366643,265.7838758669444,29,319.3191497805166,157.6381966042328,31,0,22,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
529.3788315040995,313.4706688465083,29,591.5599103997065,185.518285170435,87,0,20,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
851.0939962529599,265.1540203642047,30,720.7383913467163,274.8870462801803,4,0,18,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
841.0731024808592,779.305503876908,30,1086.516489562126,429.3068050434425,73,0,18,17,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
518.8555787347569,582.2946831485006,33,833.3814143669769,226.2385911153557,4,0,22,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1164.747192543149,700.8704213126206,33,952.10176748308,477.0456864135188,92,1,17,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
554.782108549131,838.4159447554363,33,992.2746162226482,452.1286177515099,14,0,20,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
300.3335004989968,307.6965471573052,33,276.1854865878977,170.6627815530996,81,0,18,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
641.8180719932978,393.3315458393492,34,607.7562754143115,356.5650206960094,17,0,17,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
458.1588102382732,737.5242403329371,34,740.653560193393,405.573910084953,73,1,18,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077.891073201327,453.4830513140255,37,724.222159441865,490.4992800288328,26,0,21,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1116.823634321307,126.3438460909397,37,365.2850924658997,288.9067755839039,75,1,18,20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1195.702231284887,491.4596971241901,38,879.5900311047643,539.2094658678724,35,1,18,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
627.8809671545586,917.4457777738728,38,1065.120560174712,494.8233974274954,92,1,17,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
685.4053448638746,468.1193604335872,39,616.7483676602559,405.5532449751579,36,0,19,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231.7456266216115,399.0240247984723,39,383.879839445748,155.0827960722132,61,1,21,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
490.9676928595039,990.5725746505244,39,1208.614902169036,411.805754965734,28,1,19,19,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1235.050392788641,679.9740078133119,39,1224.655476219259,595.9956526565576,65,1,23,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
489.7598168928307,429.3982238240628,40,511.9674956585375,267.0838136559731,55,0,21,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1020.24863523671,191.8175782274266,40,603.7054942400829,417.6499265497955,47,0,20,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
633.9387548148418,809.064500451779,40,926.9079039482898,288.2612617937662,42,1,20,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1165.300534893587,737.2674401389819,40,1164.235239730296,532.7003259320392,42,0,17,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1232.459822006749,929.7242193237084,42,1410.433024382554,747.412104415051,52,0,21,20,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1004.393749524542,295.5480670252075,42,531.8627438385207,445.2792509131661,60,0,20,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1036.830123147719,203.4319149894088,43,621.5311514589838,427.738529250697,54,0,19,18,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
984.4557051284552,751.6652737681572,43,1127.159934784107,520.5600439826877,60,0,18,22,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
244.5513974092933,283.0562577988261,43,469.6145772608011,93.30871581747849,45,0,22,22,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
266.1046912321664,258.4934540105465,43,534.0997402668658,241.5755664810746,41,0,20,19,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
981.8567621069111,387.8266018564649,44,854.4876979182319,475.0236301188871,50,1,22,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
604.1150473684606,835.1426273305939,44,1046.473185935626,414.5927912224939,46,0,22,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460.1908412052957,585.5829445986676,46,855.4353023899168,255.8629797576429,51,1,18,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
945.3946069722504,141.2653195920529,46,461.5034679395822,295.5521274877972,46,0,23,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
711.3739970303266,517.5052071933856,46,633.6192988912335,318.5546002318789,56,1,20,17,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1079.581119523965,715.5816502298277,46,1200.32737793623,512.99840484128,55,0,22,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1053.02570567246,584.5315946221142,47,1032.785069172908,392.6866018472572,52,0,19,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1067.797710008583,615.2051963409003,47,1169.811609322278,554.5381103272786,59,0,20,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
772.925153680452,302.2995955533981,48,541.6507604993351,383.152347713866,51,1,20,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1210.903260619496,862.9653984358133,48,1119.975947659788,585.0471333330513,59,0,17,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
909.390486609532,605.2588458320117,48,842.9857065256044,509.3221332522078,50,0,22,23,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
574.0788800631576,741.9214117366089,48,955.7713220650692,330.0590208724453,48,1,17,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1096.923501015331,983.6777953119722,48,1161.067766546135,509.1275562638241,59,1,18,21,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1204.17428764142,485.3787919070789,48,776.6996177628017,639.4565809258802,47,1,19,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
762.5863561247911,892.9599514088577,49,1275.591976201104,502.8644561558645,55,1,17,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422.9967961003962,106.5529125470125,49,540.661702549245,204.38470403523,42,0,22,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
362.1575721266277,130.0665633536081,50,395.9384029778257,174.9257428850344,49,1,19,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
919.7818065037541,631.2519295559352,50,889.4713560904797,504.808361489967,56,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
921.5632435712716,380.3044559879806,54,812.5120659719676,400.5272788038872,47,0,18,17,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
838.9582745407106,323.4489103177302,54,618.2587045472443,341.7224087275776,54,1,21,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1134.866976874149,350.1418214880627,54,699.6908187691737,439.8493442349163,53,1,17,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
667.5672077941454,386.5626411495288,54,572.303665304534,300.7593164760591,48,0,21,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
449.5700036730628,756.0529265290807,54,1024.466691752833,358.8276440510353,52,1,22,22,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
607.7955111524078,612.2763750078501,54,735.1987719656864,319.1384779058421,42,0,21,21,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1366.802424468585,810.1323753034001,54,1214.572813054042,624.9149380129886,51,0,20,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1297.78256766154,847.1769218515467,54,1231.259267331784,688.1510181817382,55,1,18,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1236.294119066244,858.6413733711539,54,1425.49973269798,606.4750829861181,41,0,21,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1248.677439522535,473.1797342573988,54,892.3632542124815,471.3015074864252,44,0,22,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1174.076278655937,479.1460566847697,54,1035.924127859369,479.7383764846866,57,1,22,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1366.23813371768,933.6392921265256,54,1632.611281095258,704.1276366766567,46,1,21,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221.728517830879,695.5872351439695,57,1188.752447548039,535.2984946877127,58,0,20,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
658.3548460197173,172.4204655812249,57,494.3062210326258,327.5690405859394,55,0,19,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
922.2260684581518,587.9682586832215,58,907.4442812330584,509.0312937573967,60,0,23,19,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
695.795070931471,420.4065336714163,58,547.7906818726962,286.4315011769395,46,1,20,18,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
653.7699078438854,988.6914907447268,59,1220.030683048347,554.3998560234202,55,1,22,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
628.3259432158501,112.2898658160633,59,348.9142469145623,177.7811609667642,41,1,22,18,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
333.9382436518978,650.9627857635022,60,596.8577307770289,268.2160751940326,49,0,21,22,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
713.5248957026704,751.2607849589723,60,893.2036822845876,469.8621562649615,40,0,23,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1241.383966813645,360.0160942216197,60,945.0503213796534,437.0805398979994,42,0,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
418.9311612067045,976.2773664308789,60,984.9766079575892,390.2530245734791,52,0,23,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304.010112077672,873.5829643195402,60,1371.108245216631,639.4552854993119,47,1,18,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450.790742334087,924.0875568872312,60,1009.135369249767,305.3614645404523,50,1,17,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
211.3743187203717,117.3088534163936,61,234.7596929699224,157.1807649381145,42,1,22,19,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1044.206137896359,612.884936183328,61,995.5896924350201,500.8008159061221,49,0,17,23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480.7163340399742,365.185217759092,62,501.9384192609678,241.857723253263,41,0,22,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1191.116487827141,864.1257714420966,62,987.9418249039416,633.1480853039574,48,0,20,19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
347.6064501486322,669.5646912234662,62,796.4031705964616,262.0225976919412,59,0,19,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1202.435366638201,584.9893038889988,62,1122.650005390426,549.8701593367759,55,0,21,21,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
683.3694256136246,203.1293527080451,62,453.8759806709435,168.0902235741723,56,0,22,20,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
651.7463008598058,586.2005243075716,62,960.2913615881165,348.7844796437674,42,1,18,20,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
564.4633679716558,668.713731720784,63,977.1952058745017,360.5145350539248,50,0,23,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1426.239378427992,960.3210783791841,63,1545.241396710906,616.5194026828536,46,0,19,21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
581.455538187017,626.5459093814826,63,788.8295249584676,348.8162641693881,43,1,18,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
470.4648167285689,970.660541571089,63,1013.310240563785,439.5843392166801,48,1,22,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
911.3365361826394,965.4455040459959,63,1246.414983668388,580.8348917963137,52,1,22,18,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
463.0630259495845,685.1803022502378,63,762.5011767902757,373.2165910654027,54,1,19,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
512.0781812828793,555.3171857062798,64,793.7574980732247,321.9596605982877,42,0,21,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
410.3617481571616,519.4195694434444,64,628.1575564394554,278.9563834998381,46,1,17,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
659.2944160160919,901.3407050042043,65,1275.750947559228,476.2507669639865,48,1,19,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
576.928272853812,125.4310146745811,65,403.9091839156013,140.8056263176736,50,1,19,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497.3005943683534,202.4273782212144,65,372.5556963250113,159.0660378407516,43,0,18,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
618.4289891517773,191.8645562072367,65,523.6379103433055,188.61952178908,59,0,21,23,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
720.8053984712275,781.2417926089493,67,881.3337500331304,488.1522274212662,43,1,22,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407.1171448160334,405.6859214672813,67,443.8772158773325,251.9468342666715,57,0,21,20,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1339.188473361723,674.1716902666309,67,1141.134993767922,635.2030712837455,56,0,18,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1259.273231906096,643.4046134583091,67,1163.417220142288,613.3265887678278,40,0,20,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.7367495677885,447.2451727682785,69,456.9413596672598,302.0051400180872,58,0,21,22,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
928.3244663111108,578.4109500181587,69,999.4049729656073,457.5569681350159,91,0,23,21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
699.0583693931433,680.6246802144941,70,912.8913915912087,467.800288686117,29,1,20,20,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1377.815140049313,946.8552968903244,70,1338.331840489589,696.2998753163654,77,0,19,21,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
882.7768523032134,618.0706655748833,71,947.2952899008988,426.9519257247061,35,0,23,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1259.081047930702,652.9307605914828,71,1179.988890483306,600.7996000428323,95,0,19,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
297.1683486462682,161.0702359333979,71,333.6990434800322,82.23725039393676,11,1,17,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1285.244446026323,956.9942332841008,71,1300.298721329377,636.4855355559943,75,1,19,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
317.4707412313063,575.2737351184476,71,588.4901190731811,354.201677691643,9,0,22,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1252.80936622811,821.1460778739297,71,1374.83949967668,624.6894958550232,75,0,20,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
537.6059120251865,145.2619568326502,72,536.5290755389659,206.5856110849265,34,1,21,18,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
426.2337731979427,478.8191221633819,72,676.4495023161683,225.0006812368717,71,1,21,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
547.5999610940487,331.2779132374314,73,565.0819362446952,308.1123678996724,5,1,20,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
489.3624177184856,340.278308819731,73,508.3466009018835,333.6653096031926,88,1,20,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
742.0425804064092,812.3083569648365,73,1045.066236721668,465.623905751916,7,1,18,17,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
862.0294572168189,661.4800527419682,73,822.2925239533467,443.2432526241336,73,1,22,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
844.0508455090809,495.7707806585632,74,745.8314596494974,404.7138307742913,10,0,19,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
206.7081906720838,109.5271656277541,74,41.4342401517014,147.171005293381,72,0,19,21,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
